arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_26_03_2026_B10_MPRN_FOTOTERAPIA_PAU_DOS_FERROS_CORPO.mp3,CORPO,OK,53.14,O,nascimento.,,,-28.2,-31.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B10_TRTRN_MOBILIZACAO_RODOVIARIA__CORPO.mp3,CORPO,OK,62.93,O,trabalho.,,,-26.6,-20.1,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_INDENIZACAO_FALTA_ENERGIA_MAE_NJUD_CORPO.mp3,CORPO,OK,83.44,O,passado.,,,-21.3,-35.4,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_INDENIZACAO_SERVICOS_TELEFONIA_NJUD_1915_CORPO.mp3,CORPO,OK,62.18,A,essenciais.,,,-24.0,-20.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_MUTIRAO_POP_RUA_JUD_NJUD_1929_CORPO.mp3,CORPO,OK,49.52,Pessoas,prévia.,,,-23.0,-29.7,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_TJRN_MOTOCICLISTA_SERA_INDENIZADO_1923_CORPO.mp3,CORPO,OK,61.6,O,que,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-62.4,-25.5,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_DEVOLUCAO_SINAL_PAGO_EMPRESA_NJUD_CORPO.mp3,CORPO,OK,63.26,A,demonstrado...,,,-22.5,-24.6,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_INCONSTITUCIONALIDADE_LOTERIA_ITAJA_CORPO.mp3,CORPO,OK,34.75,O,o,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-21.3,-22.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_TJRN_JUIZES_POSSE_TJCE_CORPO.mp3,CORPO,OK,48.4,O,específicos,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.7,-33.1,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_TJRN_PENAS_PECUNIARIAS_NISIA_FLORESTA_NJUD_1929_CORPO.mp3,CORPO,OK,57.87,O,ecossistemas.,,,-23.8,-30.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_CONDENACAO_HOMEM_AMEACA_VIZINHA_NJUD_CORPO.mp3,CORPO,OK,56.78,Um,injusto.,,,-21.5,-33.8,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_REDUCAO_MULTA_CONTRATO_NJUD_1915_CORPO.mp3,CORPO,OK,61.98,O,exagerado.,,,-59.7,-23.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_TJRN_CEJUSC_NOVA_CRUZ_PROCESSO_SELETIVO__CORPO.mp3,CORPO,OK,35.5,O,170...,,,-35.0,-24.2,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_TJRN_LITERATURA_CARCERE_FLIP_2026_CORPO.mp3,CORPO,OK,53.8,A,Norte.,,,-31.1,-32.1,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B4_COBRANCA_INDENIVA_TRANSPORTE_APLICATIVO_NJUD_1915_CORPO.mp3,CORPO,OK,65.67,O,a...,,,-35.5,-29.1,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B4_TJRN_MANTIDA_REMUNERACAO_PM_NJUD_1923_CORPO.mp3,CORPO,OK,55.87,O,líquido.,,,-52.4,-32.6,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B10_DPERN_FAMILIAS_SUSPENSAO_DESOCUPACAO_CORPO.mp3,CORPO,OK,68.91,A,fundiários.,,,-22.5,-20.4,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B10_ESMARN_FORMA_PRIMEIRA_TURMA_RESTAURATIVA__CORPO.mp3,CORPO,OK,67.71,Investir,Estado.,,,-21.3,-32.8,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B10_TRERN_SISTEMA_DE_DENUNCIAS__CORPO.mp3,CORPO,OK,41.12,O,eleições.,,,-26.5,-32.4,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B1_TJRN_CAICO_INTERINO_OFICIO_UNICO__CORPO.mp3,CORPO,OK,53.98,Com,exercida.,,,-31.3,-33.6,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B1_TJRN_SECRETARIA_AUDITORIA_INTERNA_FORUM__CORPO.mp3,CORPO,OK,61.13,A,ouvir.,,,-22.1,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B1_TJRN_VICE_PRESIDENCIA_PROCESSO_SELETIVO__CORPO.mp3,CORPO,OK,49.6,A,TJRN.,,,-37.6,-29.5,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B2_TJRN_COMARCA_AREIA_BRANCA_REPONSAVEL_INTERINO__CORPO.mp3,CORPO,OK,53.1,de,Almeida.,,,-21.2,-23.4,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B2_TJRN_CONQUISTA_PRIMEIRO_LUGAR_CONBRASCOM_NJUD_1929_CORPO.mp3,CORPO,OK,63.75,O,raça.,,,-23.4,-29.0,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B2_TJRN_ERRO_CALCULO_PROFESSORA_NJUD_1916_CORPO.mp3,CORPO,OK,61.04,O,ouvir.,,,-23.8,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B3_TJRN_CORREGEDORIA_GERAL_RETOMA_CORREICOES_NJUD_1924_CORPO.mp3,CORPO,OK,61.88,A,servintias.,,,-22.5,-32.1,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B3_TJRN_LOCADORA_VEICULOS_CONDENADA_NJUD_1929_CORPO.mp3,CORPO,OK,64.1,O,alegando,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.8,-27.0,0,0,ok
BOLETIM_RADIO_TJRN_26_04_2026_B3_TJRN_MISSAO_PENA_JUSTA_CORPO.mp3,CORPO,OK,67.12,O,Renda.,,,-22.7,-26.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B10_MPRN_ORIENTA_JARDIM_SERIDO_TAXI_CORPO.mp3,CORPO,OK,52.17,O,autorizações.,,,-48.3,-18.1,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B1_TJRN_EMPRESA_VAREJISTA_CONDENADA_NJUD_1917_CORPO.mp3,CORPO,OK,66.07,Uma,com,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.6,-28.7,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B1_TJRN_NOVO_ARTIGO_REPORJURN_NJUD_1925_CORPO.mp3,CORPO,OK,73.48,O,impactos.,,,-22.6,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B1_TJRN_PROJETO_ACESSIBILIDADE_FORUNS_NJUD_1930_CORPO.mp3,CORPO,OK,54.72,O,Tama.,,,-24.6,-34.8,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B2_TJRN_CONSUMIDOR_GUINCHO_NOITE_NJUD_1917_CORPO.mp3,CORPO,OK,60.43,Uma,consumidor.,,,-24.3,-32.6,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B2_TJRN_ETAPAS_DO_CONCURSO_CORPO.mp3,CORPO,OK,64.37,A,Meyden.,,,-53.2,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B2_TJRN_INDISPONIBILIDADE_BENS_EX_PREFEITO_NJUD_1925_CORPO.mp3,CORPO,OK,54.82,A,2000.,,,-23.0,-31.3,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B3_TJRN_1_VARA_PROCESSO_SELETIVO_NJUD_1925_CORPO.mp3,CORPO,OK,50.6,A,sete.,,,-27.1,-25.8,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B3_TJRN_COSERN_INDENIZA_MORADORA_INSTALACAO_NJUD_1917_CORPO.mp3,CORPO,OK,64.32,indenizará,Almeida.,,,-21.7,-36.1,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B3_TJRN_MANTEM_CONDENACAO_APODI_NJUD_1930_CORPO.mp3,CORPO,OK,39.82,A,inegligeciado,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-25.9,-22.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B4_TJRN_AJUIZAMENTO_NOVO_NUMERO_NJUD_1925_CORPO.mp3,CORPO,OK,41.83,A,em,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-56.2,-26.8,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B4_TJRN_INSCRICOES_FORMACAO_LISTA__CORPO.mp3,CORPO,OK,37.09,O,20.,,,-53.2,-28.0,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2027_B1_TJRN_VARA_UNICA_ACARI_PROJETOS_SOCIAIS__CORPO.mp3,CORPO,OK,29.19,A,ser,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-33.0,-22.4,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2027_B2_TJRN_PAGAMENTOS_FEITOS_MAGISTRADOS__CORPO.mp3,CORPO,OK,151.38,Fintos,Almeida.,,,-22.6,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2027_B3_TJRN_BANCO_NAO_COMPROVA_CONTRATO_CORPO.mp3,CORPO,OK,53.68,A,bancária.,,,-26.8,-30.0,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2027_B4_TJRN_GMF_VAGA_ESTAGIO_CORPO.mp3,CORPO,OK,44.29,O,.br,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-23.1,-21.4,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B10_DPERN_ACAO_CONCESSIONARIA_COBRANCAS_CORPO.mp3,CORPO,OK,71.15,A,tentativa.,,,-22.4,-25.8,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B10_DPERN_QUILOMBOLAS_SAO_TOME_CORPO.mp3,CORPO,OK,65.17,A,a...,,,-36.7,-20.6,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B1_TJRN_5_VARA_ESTAGIO_DIREITO_CORPO.mp3,CORPO,OK,53.43,A,etapa.,,,-27.2,-22.8,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B1_TJRN_COMARCA_MARTINS_EDITAL_PENAS_PECUNIARIAS__CORPO.mp3,CORPO,OK,49.01,Instituições,proposta.,,,-59.7,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B1_TJRN_TANGARA_RESPONSAVEL_INTERINO__CORPO.mp3,CORPO,OK,51.07,Varaonca,serventias.,,,-24.6,-30.5,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B2_CONDENACAO_LEILAO_MOTOCICLETA_NJUD_CORPO.mp3,CORPO,OK,57.99,A,"ocasião,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.7,-33.0,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B2_TJRN_CONDENA_FRANQUIA_ODONTOLOGICA_NJUD_1931_CORPO.mp3,CORPO,OK,47.49,Uma,pedidos.,,,-23.4,-30.8,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B2_TJRN_REUNIAO_DEBATE_FINANCIAMENTO_PENA_JUSTA__CORPO.mp3,CORPO,OK,53.01,O,prisional.,,,-49.4,-22.2,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B3_INDENIZACAO_PATINETE_NJUD_CORPO.mp3,CORPO,OK,81.23,O,completa.,,,-23.1,-29.6,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B3_TJRN_FORMALIZACAO_48_CASAIS_NJUD_1926_CORPO.mp3,CORPO,OK,38.14,O,sociais.,,,-39.7,-33.3,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B3_TJRN_LOCACAO_IMOVEL_PRECARIA_NJUD_1931_CORPO.mp3,CORPO,OK,60.65,O,contrato.,,,-59.9,-35.4,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B4_TJRN_PLANO_SAUDE_INTERFERE_TRATAMENTO_NJUD_1926_CORPO.mp3,CORPO,OK,52.3,analisar,Almeida.,,,-23.0,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B10_TCERN_COMISSAO_PLANO_SEGURANCA_INSTITUCIONAL__CORPO.mp3,CORPO,OK,63.87,O,Tribunal.,,,-22.8,-28.6,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B10_TRE_SISTEMA_STAR_PREMIO_CJN_CORPO.mp3,CORPO,OK,84.14,O,Almeida,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.5,-20.2,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B10_TRTRN_CEJUS_NATAL_ACORDO_EMPRESA_CONCECAO__CORPO.mp3,CORPO,OK,46.14,Um,editação.,,,-22.6,-32.9,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B1_REGRESSAO_REGIME_FUGA_NJUD_1927_CORPO.mp3,CORPO,OK,37.52,A,considerando,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.9,-31.5,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B1_TJRJ_SUPERLOTACAO_PRESIDIOS_NJUD_1932_CORPO.mp3,CORPO,OK,60.52,A,Presional.,,,-22.6,-24.3,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B1_TJRN_SUSPENSAO_AGENTES_SAO_GONCALO_CORPO.mp3,CORPO,POSSIVEL_ALUCINACAO_WHISPER,47.81,O,apagam,texto bate com padrão de alucinação: 'O Tribunal pleno do TJ Reni manteve a suspensão dos efeitos de lei municipal de ',,,,,,
BOLETIM_RADIO_TJRN_26_07_2026_B2_INDENIZACAO_ACIDENTE_TRANSITO_NJUD_1927_CORPO.mp3,CORPO,OK,66.86,Uma,reportar.,,,-22.6,-22.9,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B2_TJRN_APLICATIVO_JUSTIC_NJUD_CORPO.mp3,CORPO,OK,53.44,O,ágil.,,,-22.7,-32.9,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B2_TJRN_SELECAO_DIREITO_GABINETES_CORPO.mp3,CORPO,OK,52.38,R,Meida.,,,-21.7,-34.0,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B3_IMPROBIDADE_BANDAS_SAO_JOSE_MIPIBU_NJUD_1927_CORPO.mp3,CORPO,OK,60.52,O,direitos.,,,-22.1,-27.5,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B3_TJRN_CAPOTAMENTO_CAUSADO_SINAL_NJUD_1932_CORPO.mp3,CORPO,OK,50.68,O,significativa.,,,-35.9,-31.6,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B3_TJRN_COMARCA_ALMINO_AFONSO_TABELIAO__CORPO.mp3,CORPO,OK,34.58,A,Norte.,,,-22.8,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B10_TRTRN_FEIRART__CORPO.mp3,CORPO,OK,46.74,Entre,local.,,,-22.0,-34.5,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B10_TRTRN_SUPERA_META_CORPO.mp3,CORPO,OK,41.51,Tribunal,2026.,,,-22.5,-36.9,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B1_RESPONSAVEL_INTERINO_MARCELINO_VIEIRA_CORPO.mp3,CORPO,OK,61.77,"Agora,",tornou.,,,-22.8,-26.7,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B1_TJRN_VARA_FAMILIA_ESTAGIO_RESULTADO_CORPO.mp3,CORPO,OK,34.54,A,TJRN.,,,-22.6,-31.6,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B2_PESQUISA_JURISPRUDENCIA_INTERAMERICANA_NJUD_CORPO.mp3,CORPO,OK,80.49,O,Norte.,,,-23.0,-32.1,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B2_TJRN_MANTEM_COBRANCA_MULTA_BANCO_NJUD_1918_CORPO.mp3,CORPO,OK,64.88,Primeira,execução.,,,-26.8,-34.9,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B3_INDENIZACAO_FRAUDE_TELEFONIA_NJUD__CORPO.mp3,CORPO,OK,58.09,Um,autor.,,,-21.3,-31.6,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B3_TJRN_PLATAFORMA_ENSINO_INDENIZACAO_NJUD_1918_CORPO.mp3,CORPO,OK,59.7,A,matrícula.,,,-22.4,-38.1,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2026_B10_TRTRN_ASSEDIO_ELEITORAL__CORPO.mp3,CORPO,OK,57.35,A,polêmicos.,,,-22.9,-23.4,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2026_B1_TJ_ACADEMICO_PLENO_NJUD__CORPO.mp3,CORPO,OK,92.07,Dantes,respeitada...,,,-21.7,-29.8,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2026_B2_INDENIZACAO_CONSUMO_AGUA_NJUD__CORPO.mp3,CORPO,OK,61.31,O,medida.,,,-20.6,-28.4,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2026_B3_ACIDENTE_MOTORISTA_EMBRIAGADO_NJUD__CORPO.mp3,CORPO,OK,67.35,A,unilateral.,,,-20.3,-32.9,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2027_B10_TRTRN_MANUTENCAO_TECNOLOGIA_INFORMACAO__CORPO.mp3,CORPO,OK,35.48,Uma,outros.,,,-22.9,-28.7,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2027_B1_TJRN_PENA_JUSTA_REGULACAO_VAGAS_NJUD_1919_CORPO.mp3,CORPO,OK,54.28,O,&D.,,,-22.7,-28.5,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2027_B2_TJRN_TURMA_RECURSAL_NEGA_INDENIZACAO_NJUD_1919_CORPO.mp3,CORPO,OK,34.25,A,imprensação.,,,-38.4,-22.3,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2027_B3_TJRN_MANTIDA_DENUNCIA_EX_PREFEITO_MACAU_NJUD_1919_CORPO.mp3,CORPO,OK,64.57,O,ouvir.,,,-26.5,-23.4,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2026_B10_TRTRN_SEMANA_EXECUCAO_TRABALHISTA__CORPO.mp3,CORPO,OK,60.92,Penalmação,garantir.,,,-22.8,-20.7,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2026_B1_HONESTIDADE_DEPOIMENTO_POLICIAL_NJUD__CORPO.mp3,CORPO,OK,40.45,O,policiais,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-33.2,-19.1,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2026_B2_IRREGULARIDADE_HETEROIDENTIFICACAO_CORPO.mp3,CORPO,OK,91.21,O,universidade.,,,-22.6,-29.2,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2026_B3_CONDENACAO_BANCO_DIGITAL_NJUD_CORPO.mp3,CORPO,OK,103.69,A,restrição.,,,-24.5,-18.0,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2027_B10_ESMARN_ETICA_JUDICIAL_NOVA_FORMACAO_CORPO.mp3,CORPO,OK,74.21,A,magistratura.,,,-22.8,-33.7,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2027_B1_TJRN_PRESOS_EGRESSOS_DO_SISTEMA_NJUD_1920_CORPO.mp3,CORPO,OK,37.83,O,parcerias.,,,-25.2,-22.9,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2027_B2_TJRN_CENTRAL_REGULACAO_VAGAS__CORPO.mp3,CORPO,OK,59.12,É,eficiente.,,,-22.6,-26.4,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2027_B3_TJRN_GESTAO_VAGAS_PRISIONAL_TEMA__CORPO.mp3,CORPO,OK,38.77,Magistradas,prisional.,,,-22.9,-27.6,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B10_MPRN_OPERACAO_BARAO_TRIGO__CORPO.mp3,CORPO,OK,63.1,O,mercado.,,,-22.9,-19.8,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B1_TJRN_ACUSADOS_MORTE_EX_PREFEITO_JURI_NJUD_19333_CORPO.mp3,CORPO,OK,75.52,Pedro,Almeida.,,,-21.4,-34.6,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B2_TJRN_COMARCA_CAICO_RESPONSAVEL_INTERINO__CORPO.mp3,CORPO,OK,33.94,O,ele...,,,-22.9,-19.8,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B3_TJRN_VARA_EXECUCAO_FISCAL_PAUTA_ZERO_NJUD_1933_CORPO.mp3,CORPO,OK,31.3,A,2.,,,-25.0,-28.9,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2027_B10_TRTRN_EMPRESA_CONDENADA_ATRASOS_SALARIOS_CORPO.mp3,CORPO,OK,62.15,A,mensal.,,,-51.4,-18.8,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2027_B1_TJRN_EXCLUSAO_INJUSTIFICADA_CONTA_APP_CORPO.mp3,CORPO,OK,53.47,O,ficou.,,,-26.2,-23.0,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2027_B2_TJRN_PARTICIPA_AUDIENCIA_PUBLICA_ASSEDIO_ELEITORAL__CORPO.mp3,CORPO,OK,44.05,R,Almeida.,,,-22.3,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2027_B3_TJRN_LOJA_CONDENADA_TROCAR_CELULAR__CORPO.mp3,CORPO,OK,82.23,é,Almeida,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-21.1,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B10_ESMARN_CURSO_EXECUCAO_PECUNIARIAS__CORPO.mp3,CORPO,OK,66.49,A,jurisdicional,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-51.3,-26.5,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B1_TJRN_HOMEM_SE_PASSA_SECRETARIO_EDUCACAO__CORPO.mp3,CORPO,OK,68.64,O,Educação.,,,-23.0,-24.3,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B2_TJRN_FAMILIA_INDENIZADA_VOO_PORTO_ALEGRE__CORPO.mp3,CORPO,OK,83.51,Era,ouvir.,,,-20.2,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B3_TJRN_COMARCA_JARDIM_SERIDO_INTERINO__CORPO.mp3,CORPO,OK,50.95,PJR,seleção.,,,-35.3,-31.3,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2027_B10_MPRN_INSPECAO_UBS_EXTREMOZ__CORPO.mp3,CORPO,POSSIVEL_ALUCINACAO_WHISPER,63.61,O,públicos.,"texto bate com padrão de alucinação: 'O Ministério Público do Rio Grande do Norte visitou na quinta-feira, dia 23, as '",,,,,,
BOLETIM_RADIO_TJRN_26_12_2027_B1_TJRN_DECISAO_ANULA_ALIENACAO_CARRO__CORPO.mp3,CORPO,OK,57.36,Tribunal,Almeida.,,,-26.2,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2027_B2_TJRN_ATAQUE_RACISTA_EM_APP__CORPO.mp3,CORPO,OK,66.34,A,bem,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-56.2,-33.3,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2027_B3_TJRN_COMARCA_PAU_FERROS_SELECIONA_INTERINO_CORPO.mp3,CORPO,OK,44.2,A,edital.,,,-22.8,-30.3,0,0,ok
